codigo eusan;nombre cliente;nombre del producto;nombre del estante;codigo de barras
4-26-0-3105;PRODUCTOS CONGELADOS BAJO CERO S.A;BOLSA PE LAMINADA MASA DE GUINEO BOHIO 2LBS;;11965
4-26-0-3103;PRODUCTOS CONGELADOS BAJO CERO S.A;BOLSA  PE LAMINADA MASA DE YUCA BOHIO 2 LBS;;11966
6-6-0-3230;PRODUCTOS CONGELADOS BAJO CERO S.A;BOLSA IMP SANCOCHO MAMBO 2 LBS;;11967
6-12-0-4246;PRODUCTOS CONGELADOS BAJO CERO S.A;BOLSA IMPRESA  ECONO SANCOCHO 2 LBS;;13217
6-12-0-4361;PRODUCTOS CONGELADOS BAJO CERO S.A;BOLSA DON BETO TOSTON DE YUCA 2 LBS ;;13626
6-13-0-4362;PRODUCTOS CONGELADOS BAJO CERO S.A;BOLSA DON BETO YUCA MOLIDA 2 LBS ;;13630
6-13-0-4363;PRODUCTOS CONGELADOS BAJO CERO S.A;BOLSA DON BETO YUCA STICKS 2 LBS ;;13631
4-1-0-4844;PRODUCTOS CONGELADOS BAJO CERO S.A;BOBINA GOYA NATIVO 500 G;;15541
4-1-0-4848;PRODUCTOS CONGELADOS BAJO CERO S.A;BOLSA YUCA MANDIOCA MABIJU   PRE -COZIDA 1 KG;;15545
4-1-0-4885;PRODUCTOS CONGELADOS BAJO CERO S.A;BOBINA GOYA 24 ONZ ;;15698
4-1-0-4954;PRODUCTOS CONGELADOS BAJO CERO S.A;BOBINA RAVI YUCA TROZO 1.75 KG;;16024
6-12-0-5055;PRODUCTOS CONGELADOS BAJO CERO S.A;BOLSA YUCA  TROZO ECONO 10 LIBRAS;;16600
4-1-0-5125;PRODUCTOS CONGELADOS BAJO CERO S.A;BOLSA SANCOCHO HUA MOA  10.5 LBS;;16794
4-1-0-5145;PRODUCTOS CONGELADOS BAJO CERO S.A;BOLSA SANDINO HOJA DE PLATANO 500G;;16857
4-1-0-5189;PRODUCTOS CONGELADOS BAJO CERO S.A;BOBINA GOYA NATIVO 1 KG;;17269
6-12-0-5215;PRODUCTOS CONGELADOS BAJO CERO S.A;BOLSA SANCOCHO CARIBEÃ‘O DON BETO 1.5 LBS;;17377
4-1-0-5239;PRODUCTOS CONGELADOS BAJO CERO S.A;BOBINA TAJ MOGO CHIPS 1 KILO;;17458
4-1-0-5238;PRODUCTOS CONGELADOS BAJO CERO S.A;BOBINA TAJ 1 KILO;;17459
4-1-0-5241;PRODUCTOS CONGELADOS BAJO CERO S.A;BOLSA  PLATANO MADURO ENTERO SANDINO 1 KG;;17481
4-1-0-5242;PRODUCTOS CONGELADOS BAJO CERO S.A;BOLSA PLATANO VERDE ENTERO SANDINO 1 KG;;17482
6-12-0-5275;PRODUCTOS CONGELADOS BAJO CERO S.A;BOLSA MASA YUCA ECONO 3LBS;;17663
6-13-0-3108;PRODUCTOS CONGELADOS BAJO CERO S.A;BOLSA DOY PACK TOSTONES PLATANO 12 ONZ CON ZIP;;17799
6-13-0-3107;PRODUCTOS CONGELADOS BAJO CERO S.A;BOLSA Â DOY PACK TOSTONES DE PLATANO 2LBS CON ZIP BOHIO;;17800
6-26-0-5325;PRODUCTOS CONGELADOS BAJO CERO S.A;BOLSA SELECTO MASA GUINEO 2 LBS;;17900
6-26-0-5326;PRODUCTOS CONGELADOS BAJO CERO S.A;BOLSA SELECTO MASA DE YUCA 2 LBS;;17901
6-12-0-5327;PRODUCTOS CONGELADOS BAJO CERO S.A;BOLSA SELECTO SANCOCHO 2 LBS;;17902
6-12-0-5328;PRODUCTOS CONGELADOS BAJO CERO S.A;BOLSA  SELECTO TOSTON YUCA 2 LBS;;17904
4-1-0-5329;PRODUCTOS CONGELADOS BAJO CERO S.A;BOBINA SELECTO YUCA TROZO 1 LB;;17905
4-1-0-5330;PRODUCTOS CONGELADOS BAJO CERO S.A;BOBINA SELECTO YUCA TROZO  3 LBS;;17923
4-26-0-3104;PRODUCTOS CONGELADOS BAJO CERO S.A;BOLSA PE LAMINADA MASA PARA ALCAPURRIA  BOHIO 2 LBS;;18040
6-26-0-5387;PRODUCTOS CONGELADOS BAJO CERO S.A;BOBINA BAJO CERO YUCA TROZO 1 K;;18257
6-12-0-5415;PRODUCTOS CONGELADOS BAJO CERO S.A;ECONO MASA DE YUCA   5 LBS;;18286
6-12-0-5585;PRODUCTOS CONGELADOS BAJO CERO S.A;BOLSA TOSTONES DE YUCA ECONO 2 LBS;;18994
4-1-0-5677;PRODUCTOS CONGELADOS BAJO CERO S.A;BOBINA SELECTO YUCA TROZO 1 LB;;19390
4-1-0-5676;PRODUCTOS CONGELADOS BAJO CERO S.A;BOBINA SELECTO YUCA TROZO  3 LBS;;19391
4-1-0-5647;PRODUCTOS CONGELADOS BAJO CERO S.A;BOBINA  AL CAMPO YUCA TROZO 500 G;;19400
4-1-0-5648;PRODUCTOS CONGELADOS BAJO CERO S.A;BOBINA AL CAMPO YUCA TROZO 5 LBS;;19401
6-12-0-5689;PRODUCTOS CONGELADOS BAJO CERO S.A;BOLSA BAJO CERO PLATANO MADURO 1KG  ;;19564
4-1-0-5690;PRODUCTOS CONGELADOS BAJO CERO S.A;BOBINA GOYA 18 ONZ;;19565
6-12-0-5745;PRODUCTOS CONGELADOS BAJO CERO S.A;BOLSA PLATANO MADURO DON BETO 2 LBS;;19824
4-1-0-5721;PRODUCTOS CONGELADOS BAJO CERO S.A;BOBINA HATHIE 400 G;;19826
6-31-0-5722;PRODUCTOS CONGELADOS BAJO CERO S.A;BOLSA HOJA DE PLATANO DE ORIGIN DELI 500 G;;19844
4-1-0-5797;PRODUCTOS CONGELADOS BAJO CERO S.A;BOBINA TAJ 1 KILO;;20004
4-1-0-5798;PRODUCTOS CONGELADOS BAJO CERO S.A;BOBINA TAJ MOGO CHIPS 1 KILO;;20005
6-12-0-5878;PRODUCTOS CONGELADOS BAJO CERO S.A;BOLSA TOSTONES DON BETO 2 LBS;;20447
4-1-0-5957;PRODUCTOS CONGELADOS BAJO CERO S.A;BOBINA HATHIE 400 G;;20749
4-1-0-6093;PRODUCTOS CONGELADOS BAJO CERO S.A;BOBINA GOYA NATIVO 500 G;;21462
4-1-0-6087;PRODUCTOS CONGELADOS BAJO CERO S.A;BOBINA HATHIE GOLDEN 400 G;;21427
6-26-0-6112;PRODUCTOS CONGELADOS BAJO CERO S.A;Bobina Bajo Cero Yuca Sliced 2.2 lb;;21483
6-26-0-6113;PRODUCTOS CONGELADOS BAJO CERO S.A;Bobina Bajo Cero Yuca Congelada 500 g;;21484
6-26-0-6123;PRODUCTOS CONGELADOS BAJO CERO S.A;BOBINA BAJO CERO YUCA TROZO 3 LBS;;21530
6-26-0-6131;PRODUCTOS CONGELADOS BAJO CERO S.A;BOBINA BAJO CERO MADURO 1 K;;21531
6-12-0-6151;PRODUCTOS CONGELADOS BAJO CERO S.A;BOLSA ECONO MASA DE GUINEO 5 LB;;21683
6-12-0-6179;PRODUCTOS CONGELADOS BAJO CERO S.A;BOLSA MASA DE YAUTIA Y PLATANO VERDE ECONO 5 LBS;;21756
6-26-0-6183;PRODUCTOS CONGELADOS BAJO CERO S.A;BOBINA BAJO CERO TOSTON DE PLATANO 2.2 LBS;;21775
6-12-0-6188;PRODUCTOS CONGELADOS BAJO CERO S.A;BOLSA BAJO CERO MASA DE YUCA 5 LIBRAS ;;21780
4-1-0-6408;PRODUCTOS CONGELADOS BAJO CERO S.A;BOBINA  PRUEBA INDUSTRIAL PARA YUCA SOLO FOTOCELDA 3 LIBRAS ;;22785
6-26-0-6585;PRODUCTOS CONGELADOS BAJO CERO S.A;BOBINA BAJO CERO MADURO 1 K US/EU;;23652
6-26-0-6587;PRODUCTOS CONGELADOS BAJO CERO S.A;BOBINA BAJO CERO YUCA STICKS  1 K  US/EU;;23654
6-12-0-6588;PRODUCTOS CONGELADOS BAJO CERO S.A;BOLSA BAJO CERO SANCOCHO REGULAR 1 K   US/EU;;23663
6-26-0-6595;PRODUCTOS CONGELADOS BAJO CERO S.A;BOBINA BAJO CERO YUCA TROZO 1 K US/EU;;23670
4-1-0-6599;PRODUCTOS CONGELADOS BAJO CERO S.A;BOBINA SANDINO OKRA TALLADA 500 G;;23728
6-26-0-6650;PRODUCTOS CONGELADOS BAJO CERO S.A;BOBINA BAJO CERO TOSTONES 1 KG;;23968
4-1-0-6661;PRODUCTOS CONGELADOS BAJO CERO S.A;BOBINA GOYA NATIVO 500 G;;23963
4-1-0-6662;PRODUCTOS CONGELADOS BAJO CERO S.A;BOBINA TAJ MOGO CHIPS 1 KILO;;23964
6-12-0-6652;PRODUCTOS CONGELADOS BAJO CERO S.A;BOLSA BAJO CERO MALANGA 1 KG;;23969
6-12-0-6654;PRODUCTOS CONGELADOS BAJO CERO S.A;BOLSA BAJO CERO Ã‘AME 1 KG;;23970
6-26-0-6653;PRODUCTOS CONGELADOS BAJO CERO S.A;BOBINA BAJO CERO YUCA TROZO 500 G;;23974
6-26-0-6651;PRODUCTOS CONGELADOS BAJO CERO S.A;BOBINA BAJO CERO YUCA SLICED 500 G//ME-06-00-0012;;23975
4-1-0-6858;PRODUCTOS CONGELADOS BAJO CERO S.A; BOBINA PUBLIX YUCA 4 LIBRAS ;;24921
6-12-0-6859;PRODUCTOS CONGELADOS BAJO CERO S.A;BOLSA LATIN DELI SLICED RIPE PLANTAIN 1 KG;;24922
6-26-0-6860;PRODUCTOS CONGELADOS BAJO CERO S.A;BOBINA LATIN DELI  YUCA TROZO 1 K;;24923
4-1-0-6888;PRODUCTOS CONGELADOS BAJO CERO S.A;BOBINA GOYA 24 ONZ ME-06-02-0001;;24938
6-12-0-6898;PRODUCTOS CONGELADOS BAJO CERO S.A;BOLSA LATIN DELI WHOLE RIPE PLANTAIN 1 KG;;25002
6-26-0-6920;PRODUCTOS CONGELADOS BAJO CERO S.A;BOBINA BAJO CERO MADURO 1 K US/EU;;25033
6-26-0-6921;PRODUCTOS CONGELADOS BAJO CERO S.A;BOBINA BAJO CERO TOSTONES 1 KG;;25034
6-26-0-6922;PRODUCTOS CONGELADOS BAJO CERO S.A;BOBINA BAJO CERO YUCA TROZO 1 K US/EU;;25035
6-13-0-6965;PRODUCTOS CONGELADOS BAJO CERO S.A;Palitos 2 kg;;25215
4-1-0-6996;PRODUCTOS CONGELADOS BAJO CERO S.A;BOBINA HATHIE GOLDEN 400 G;;25353
6-12-0-6994;PRODUCTOS CONGELADOS BAJO CERO S.A;BOLSA YUCA  TROZO ECONO 10 LIBRAS;;25354
6-26-0-6995;PRODUCTOS CONGELADOS BAJO CERO S.A;BOBINA ECONO YUCA TROZO 5 LIBRAS;;25356
2-2-0-6964;PRODUCTOS CONGELADOS BAJO CERO S.A;BOBINA  18 ONZ BLANCA;;25391
4-1-0-7040;PRODUCTOS CONGELADOS BAJO CERO S.A;BOBINA GOYA NATIVO 500 G;;25638
4-1-0-7068;PRODUCTOS CONGELADOS BAJO CERO S.A;BOBINA GOYA 18 ONZ;;25749
4-1-0-7069;PRODUCTOS CONGELADOS BAJO CERO S.A;BOBINA GOYA NATIVO 1 KG;;25764
6-12-0-7167;PRODUCTOS CONGELADOS BAJO CERO S.A;BOLSA IMPRESA  ECONO SANCOCHO 2 LBS;;26140
6-12-0-7168;PRODUCTOS CONGELADOS BAJO CERO S.A;BOLSA ECONO MASA DE YUCA Â  5 LBS;;26141
4-26-0-7202;PRODUCTOS CONGELADOS BAJO CERO S.A;BOBINA ECONO YUCA TROZO 3 LIBRAS ;;26248
6-12-0-7207;PRODUCTOS CONGELADOS BAJO CERO S.A;BOLSA ECONO MASA DE GUINEO 5 LB;;26258
6-12-0-7209;PRODUCTOS CONGELADOS BAJO CERO S.A;BOLSA MASA DE GUINEO Y YAUTIA 5 LBS;;26317
6-12-0-7222;PRODUCTOS CONGELADOS BAJO CERO S.A;BOLSA TOSTONES DE YUCA ECONO 2 LBS;;26389
6-13-0-7263;PRODUCTOS CONGELADOS BAJO CERO S.A;BOLSA ITO TOSTONES DE YUCA 20 ONZ;;26583
6-12-0-7264;PRODUCTOS CONGELADOS BAJO CERO S.A;BOLSA MASA YUCA ECONO 3LBS;;26584
6-12-0-7292;PRODUCTOS CONGELADOS BAJO CERO S.A;BOLSA ECONO BOLITAS DE TRIFONGO 3 LB;;26725
6-12-0-7293;PRODUCTOS CONGELADOS BAJO CERO S.A;BOLSA ECONO BOLITAS DE MOFONGO 3 LB;;26726
6-12-0-7301;PRODUCTOS CONGELADOS BAJO CERO S.A;BOLSA ECONO Ã‘AME 3 LB;;26824
6-12-0-7307;PRODUCTOS CONGELADOS BAJO CERO S.A;BOLSA ECONO BOLITAS DE YUCA 3 LIBRAS ;;26830
4-1-0-7393;PRODUCTOS CONGELADOS BAJO CERO S.A;BOBINA GOYA 5 LBS   ME-06-02-0002;;27146
4-1-0-7406;PRODUCTOS CONGELADOS BAJO CERO S.A;BOBINA HATHIE YUCA GOLDEN 1 KG;;27203
6-12-0-7492;PRODUCTOS CONGELADOS BAJO CERO S.A;BOLSA ECONO MALANGA 3 LBS;;27329
6-26-0-7602;PRODUCTOS CONGELADOS BAJO CERO S.A;BOBINA GREAT VALUE YUCA 3 LBS;;27714
2-1-0-7810;PRODUCTOS CONGELADOS BAJO CERO S.A; BOLSA POLIETILENO PARA PLATANO  VERDE 30LB;;28323
6-12-0-7907;PRODUCTOS CONGELADOS BAJO CERO S.A; Bolsa Mambo Sancocho 4 lb// ME-05-01-0027;;28707
2-1-0-1787;PRODUCTOS DE ESPUMA S.A;BOBINA DE POLIETILENO BAJA DENSIDAD SIN TRATADO TRANSPARENTE 1.60 METROS ANCHO;;12306
2-2-0-982;PRODUCTOS DE ESPUMA S.A;POLIETILENO BLANCO LISO 1.25 ANCHO CON ANTI AMARILLENTO ;;12826
2-1-0-2267;PRODUCTOS DE ESPUMA S.A;BOLSA DE POLIETILENO BAJA DENSIDAD 49 X 180 CM TRANSPARENTE;;12933
2-1-0-4222;PRODUCTOS DE ESPUMA S.A;BOLSA TRANSPARENTE  67 cm X 180 cm ;;13049
2-1-0-3970;PRODUCTOS DE ESPUMA S.A;BOLSA P.E TRANSPARENTE CON PERFORACIONES 70 X 180 FL 16 CM;;13421
2-1-0-3354;PRODUCTOS DE ESPUMA S.A;LAMINA DE POLIETILENO BAJA TRANSPARENTE 1.10 METROS ANCHO SIN ADITIVOS ;;14129
2-2-0-3342;PRODUCTOS DE ESPUMA S.A;BOLSA DE POLIETILENO BAJA NEGRA 70 X 180  CM;;14716
2-1-0-2963;PRODUCTOS DE ESPUMA S.A;BOLSA TRANSPARENTE DE P.E BAJA 80X 200 + 20+20;;15726
2-1-0-5299;PRODUCTOS DE ESPUMA S.A;BOBINA P.E TRANSP 1.25 MTS SIN ADHITIVOS;;17709
2-1-0-5993;PRODUCTOS DE ESPUMA S.A;POLIETILENO 1.25 MTS TRANSP SIN ADITIVOS;;20940
2-2-0-6174;PRODUCTOS DE ESPUMA S.A;BOLSA DE POLIETILENO BAJA DENSIDAD NEGRA 70 X 200;;21723
2-1-0-6426;PRODUCTOS DE ESPUMA S.A;BOLSA BAJA DENSIDAD TRANSPARENTE 43 X 100;;23018
2-2-0-6855;PRODUCTOS DE ESPUMA S.A;BOBINA DE POLIETILENO BLANCO EN 1.60 METROS;;24787
6-65-0-6950;PRODUCTOS DE ESPUMA S.A;BOBINA DE FOIL ALUMINIO LAMINADO CON P.E;;25133
6-65-0-6954;PRODUCTOS DE ESPUMA S.A;BOBINA DE FOIL ALUMINIO LAMINADO CON P.E 88cm;;25145
2-2-0-2678;PRODUCTOS DE ESPUMA S.A;BOBINA DE POLIETILENO NEGRO RESINA 100% 125 METROS ;;25867
7-14-0-7166;PRODUCTOS DE ESPUMA S.A;SERVICION DE CORTE MATERIAL LAMINADO;;26080
6-14-0-7163;PRODUCTOS DE ESPUMA S.A;MUESTRA PET BAJA EMITANCE 1.25 MTS;;26150
2-1-0-7291;PRODUCTOS DE ESPUMA S.A;BOLSA DE POLIETILENO BAJA DENSIDAD TRANSP 130 CM X 225 CM;;26661
6-14-0-7340;PRODUCTOS DE ESPUMA S.A;BOBINA LAMINADA PET METAL + P.E  ROLLO 1;;27008
6-14-0-7341;PRODUCTOS DE ESPUMA S.A;BOBINA LAMINADA DE PET + P.E ROLLO 2;;27009
6-14-0-7466;PRODUCTOS DE ESPUMA S.A;BOBINA LAMINADA PET METAL + P.E  ROLLO 1;;27182
6-14-0-7467;PRODUCTOS DE ESPUMA S.A;BOBINA LAMINADA DE PET + P.E ROLLO 2;;27183
6-65-0-7654;PRODUCTOS DE ESPUMA S.A;BOBINA FOIL LAMINADA  P.E + ALUMINIO DE 1280;;27831
2-2-0-7670;PRODUCTOS DE ESPUMA S.A;POLIETILENO BLANCO CON ADITIVO ANTI AMARILLENTO Y U.V EN 188 CM;;27896
7-14-0-7672;PRODUCTOS DE ESPUMA S.A;SERVICION DE CORTE MATERIAL LAMINADO;;27899
7-14-0-7936;PRODUCTOS DE ESPUMA S.A;SERVICIO DE CORTE DE MATERIAL LAMINADO  41.6 CM;;28763
7-14-0-7937;PRODUCTOS DE ESPUMA S.A;SERVICIO DE CORTE DE MATERIAL LAMINADO  41.6 CM;;28764
2-2-0-7240;PRODUCTOS FLORIDA SOCIEDAD ANONIMA;BOLSA PLASTICA 1020X 1690MM AZUL/ COD 100020;;26437
2-1-0-478;PRODUCTOS KITTY S.A;BOLSAS DE POLIETILENO BAJA DENSIDAD 17 X 30 PULG COD 005 ME 0083;;11847
6-20-0-3192;PRODUCTOS KITTY S.A;BOBINA PALOMITA MANTEQUILLA 16 GRS COD B 142;;11848
6-20-0-3806;PRODUCTOS KITTY S.A;BOBINA LAMINDA METALIZADA IMPRESA RIKOS 100 GRS COD B 041;;11849
6-27-0-1391;PRODUCTOS KITTY S.A;BOBINA  YUCA CHILE   SIN PESO COD B049 ME 0033;;11985
6-20-0-2082;PRODUCTOS KITTY S.A;BOBINA SURTI MIX 50 GRS    METALIZADO;;11986
6-20-0-723;PRODUCTOS KITTY S.A;BOBIAN METALIZADA CHURRIS 28 GRS;;11987
2-3-0-760;PRODUCTOS KITTY S.A;BOLSA ALTA DENSIDAD TRANSPARENTE  33 X 85 CM E060 ME 0147;;11988
6-20-0-4042;PRODUCTOS KITTY S.A;BOBINA RIKOS 160 GRS METALIZADA IMPRESA B 042 ME 0027;;12014
6-27-0-1759;PRODUCTOS KITTY S.A;BOLSA PAPAS TOSTADAS  GOLDEN SNACKS 500 GRS COD E 064;;12057
6-20-0-619;PRODUCTOS KITTY S.A;BOBINA METALIZADA DE KRONCHITOS 90 GRS  COD B 054  ME 0035;;12115
6-20-0-547;PRODUCTOS KITTY S.A;BOBINA METELIZADA BOLITAS 16 GRS KITTY;;12116
6-20-0-3626;PRODUCTOS KITTY S.A;KRONCHITOS 48 GRS CON SPLASH  B 060 EM0041;;12117
6-20-0-3969;PRODUCTOS KITTY S.A;BOBINA METALIZADA IMPRESA RIKOS 17 GRS.COD B043 ;;12118
6-20-0-3967;PRODUCTOS KITTY S.A;BOBINA PALOMITA CARAMELO 16 GRS  COD B 143 SAP ME0162;;12119
6-27-0-3696;PRODUCTOS KITTY S.A;BOLSA RESELLADA MIX SNACKS 560 GRS  VERSION 2  COD E024;;12149
6-20-0-1803;PRODUCTOS KITTY S.A;BOBIANA SURTI MIX 25 GRS METALIZADA COD 744 1107 103141;;12230
2-1-0-1396;PRODUCTOS KITTY S.A;BOLSA DE POLIETILEO BAJA DENSIDAD 15 X 25.5 PULG COD E 002 ME 0080;;12406
6-20-0-1124;PRODUCTOS KITTY S.A;PALOMITA MANTEQUILLA 20 GRS E 074  COD BARRAS 744 1107 102571;;12407
6-20-0-4108;PRODUCTOS KITTY S.A;BOBINAS DE CHURRIS 48 GRS METALIZADA;;12451
6-27-0-545;PRODUCTOS KITTY S.A;BOLSA PAPAS KITTY 650 GRS DOBLE SELLO EN LA BOCA COD E 011;;12511
2-1-0-484;PRODUCTOS KITTY S.A;BOLSA DE POLIETILENO BAJA DENSIDAD 15 X 29  PULG COD E 004;;12728
2-1-0-477;PRODUCTOS KITTY S.A;BOLSA DE POLIETILENO BAJA DENSIDAD 15 X 27 pug M 0081 COD E 003;;12730
6-20-0-4175;PRODUCTOS KITTY S.A;BOBINAS TORTILLAS TOSTADAS CHIA QUINOA 25 GRS COD BARRAS 7441107105572;;12847
6-20-0-4200;PRODUCTOS KITTY S.A;BOLITAS DE QUESO DE 50 GRS cod  B062;;12868
6-20-0-4221;PRODUCTOS KITTY S.A;MUESTRA  MIX SNACKS METALIZADO ;;13054
6-20-0-4297;PRODUCTOS KITTY S.A;BOLSA MIX SNACKS 560 GRS METALIZADA COD BARRAS 7441107101628;;13395
6-20-0-4348;PRODUCTOS KITTY S.A;BOBINA METELIZADA BOLITAS 16 GRS  COD B 081 ME0057;;13614
6-20-0-4385;PRODUCTOS KITTY S.A;BOBIANA SURTI MIX 25 GRS METALIZADA B 053  COD 744 1107 103141 ME 0034;;13776
2-1-0-64;PRODUCTOS KITTY S.A;BOLSA polietileno baja densidad LISA 13. 5 X 23 . COD E042 ME 0116;;13780
6-20-0-3966;PRODUCTOS KITTY S.A; BOBINA METALIZADA KRONCHITOS 225 GRS B 070. ME0049;;13802
6-20-0-4403;PRODUCTOS KITTY S.A;BOBINA  METALIZADA CHURRIS 28 GRS  M 0066 COD B 104;;13813
6-20-0-4404;PRODUCTOS KITTY S.A;BOBINAS TORTILLAS TOSTADAS CHIA QUINOA 25 GRS COD B 152;;13814
6-27-0-4382;PRODUCTOS KITTY S.A;BOLSA MIX SNACKS 560 GRS FOTOGRAFIA BOPP TRANSP cod E 073;;13842
6-20-0-4644;PRODUCTOS KITTY S.A;BOBINA  LAMINADA IMPRESA RIKOS 15 GRS CHIPOTLE COD B157;;14961
2-1-0-479;PRODUCTOS KITTY S.A;BOLSA DE POLIETILENO BAJA DENSIDAD 17 X 35 PULG  ME0084 COD E 006;;15013
6-20-0-4707;PRODUCTOS KITTY S.A;BOBINA SURTI MIX 50 GRS  M 0046 COD B 067  METALIZADO;;15042
6-27-0-4723;PRODUCTOS KITTY S.A;BOLSA LAMINADA SIN IMPRESION COD E-021 SELLO ESPALDA;;15215
6-27-0-4724;PRODUCTOS KITTY S.A;BOLSA LAMINADA SIN IMPRESION COD E 045 1/4 KILO SELLO ESPALDA;;15249
6-27-0-4768;PRODUCTOS KITTY S.A;BOLSA LAMINADA SIN IMPRESION  COD E012 ME 088     24 X 60 FL 5 ;;15308
6-27-0-4769;PRODUCTOS KITTY S.A;BOLSA LAMINADA SIN IMPRESION COD E- 016    24 X 51 FL 5;;15316
6-27-0-4770;PRODUCTOS KITTY S.A;BOLSA LAMINADA SIN IMPRESION  COD E- 044  30.5 X 46 SIN FUELLE;;15317
6-27-0-4771;PRODUCTOS KITTY S.A;BOBINA YUCA TOSTADA LIMON 25 GRS  COD B 148  ME 0032;;15318
4-4-0-4773;PRODUCTOS KITTY S.A;BOLSA LAMINADA IMPRESA 2 PACK AHORRE COD E-058;;15320
6-35-0-4783;PRODUCTOS KITTY S.A;BOLSA NACHOS CHIA  MEMBERS SELECTIONS  800 grs COD E 055;;15352
6-21-0-4784;PRODUCTOS KITTY S.A;BOLSA LAMINADA SURTI PACK 24 UDS COD E 053;;15364
4-1-0-4785;PRODUCTOS KITTY S.A;BOLSA MONO CAPA POLIETILENO IMPRESO 4 PACK 595 GRS COD E- 061;;15365
6-27-0-1009;PRODUCTOS KITTY S.A;BOLSA PAPAS KITTY 350 GRS SELLO LATERAL RESELLADA;;15570
6-27-0-4875;PRODUCTOS KITTY S.A;BOLSA PAPAS KITTY 350 GRS SELLO LATERAL RESELLADA  E 020;;15608
6-27-0-4888;PRODUCTOS KITTY S.A;BOBINA TORTILLAS TOSTADAS 60 GRS KITTY COD B 047 ME 0031ME 0031;;15699
6-27-0-4883;PRODUCTOS KITTY S.A;BOLSA LAMINADA SIN IMPRESION COD E- 016    24 X 48 FL 5 CM;;15710
6-20-0-4924;PRODUCTOS KITTY S.A;BOBINA PAPAS SULI 80 GRS  COD  B 160  BARRAS 7 441078 259717;;15826
6-20-0-4925;PRODUCTOS KITTY S.A;BOBINA PAPAS SULI 30 GRS COD  B 159 BARRAS 7 441078 259724;;15870
6-27-0-4971;PRODUCTOS KITTY S.A;BOLSA PALOMITA CARAMELO MANTEQUILLA 400 GRS COD E 019;;16041
6-20-0-4970;PRODUCTOS KITTY S.A;BOBINA MAXI MIX 210 GRS METALIZADO  COD  B 236;;16160
6-20-0-4974;PRODUCTOS KITTY S.A;BOBINA PICA MIX 300 GRS   COD B 108 ME 0070;;16161
6-20-0-4975;PRODUCTOS KITTY S.A;BOBINA PALOMITAS 20 GRS KARAMELO COD B 018;;16163
6-27-0-4972;PRODUCTOS KITTY S.A;BOBINA  PAPAS TOSTADAS 250 GRS  COD B 166;;16178
4-20-0-4976;PRODUCTOS KITTY S.A;BOBINA PALOMITA CARAMELO 140 GRS  COD B 017;;16183
6-21-0-5164;PRODUCTOS KITTY S.A;BOLSA LAMINADA SURTI PACK 28 UDS  VERSION 2  COD E 074 ME 0249;;16882
6-20-0-5167;PRODUCTOS KITTY S.A;BOBINAS TORTILLAS TOSTADAS CHIA QUINOA 25 GRS COD B 152 ME 0119;;16934
6-20-0-5182;PRODUCTOS KITTY S.A;BOBINA LAMINDA METALIZADA IMPRESA RIKOS 100 GRS   ME 0026;;17173
2-1-0-5273;PRODUCTOS KITTY S.A;BOLSA TRANSPARENTE P.E 10 X 20 PULGADAS  COD E 076;;17576
2-1-0-5272;PRODUCTOS KITTY S.A;BOLSA TRANSPARENTE P.E 12 X 23 PULGADAS COD E 077;;17577
7-27-0-5338;PRODUCTOS KITTY S.A;   MAQUILA  BOLSA PAPAS TOSTADAS 250 GRS;;17842
6-40-0-5487;PRODUCTOS KITTY S.A;BOBINA PAPAS SULI 30 GRS COD  B 159 BARRAS 7 441078 259724;;18589
6-40-0-5488;PRODUCTOS KITTY S.A;BOBINA PAPAS SULI 80 GRS  COD  B 160  BARRAS 7 441078 259717;;18590
6-20-0-5670;PRODUCTOS KITTY S.A;BOBINA PALOMITA CARAMELO 16 GRS  COD B 143 SAP ME0162;;19416
6-20-0-5671;PRODUCTOS KITTY S.A;BOBINA PALOMITAS 20 GRS KARAMELO COD B 018 ME 0012;;19417
6-27-0-5683;PRODUCTOS KITTY S.A;BOLSA LAMINADA SIN IMPRESION COD E- 016    24 X 48 FL 5 CM;;19517
4-4-0-5691;PRODUCTOS KITTY S.A;BOLSA LAMINADA IMPRESA MIX 250 GRS 2 PACK AHORRE  ME 0129COD E-058;;19519
4-20-0-5734;PRODUCTOS KITTY S.A;BOBINA PALOMITA CARAMELO 140 GRS  COD B 017 ME 0011;;19814
6-20-0-5803;PRODUCTOS KITTY S.A;BOBINA PALOMITA MANTEQUILLA 16 GRS COD B 142;;20050
6-20-0-5804;PRODUCTOS KITTY S.A;PALOMITA MANTEQUILLA 20 GRS E 074 ME0051;;20051
6-27-0-5857;PRODUCTOS KITTY S.A;BOLSA LAMINADA SIN IMPRESION COD E- 016    24 X 51 FL 5 CM;;20307
6-35-0-5873;PRODUCTOS KITTY S.A;TORTILLA T0STADA  NACHOS CHIPS CHIA QUINOA  KITTY 800 GRS COD E 084. ME 0126;;20441
6-27-0-5934;PRODUCTOS KITTY S.A;BOLSA TORTILLA CHIPS KITTY 1 KILO SELLO ESPALDA RESELLADA COD E071 ME 0226;;20689
6-59-0-6016;PRODUCTOS KITTY S.A;BOBINA TRI LAMINADA IMPRESAS TRANSPARENTE MIX SNACKS 250 GRS ME 0224 cod 155 ;;21160
6-40-0-6050;PRODUCTOS KITTY S.A;BOBINA PALOMITA MANTEQUILLA 16 GRS COD B 142;;21244
